session,condition_a,condition_b,comparison_type,wj_unsigned,sign_inversion_pct,mean_speed_a,mean_speed_b,delta_speed
ses-750332458,natural_scenes_presentations_9.0,drifting_gratings_presentations_5.0,diff,0.38169322007701334,91.98996191415468,0.084,12.607,12.523
ses-750332458,natural_scenes_presentations_9.0,flashes_presentations_1.0,diff,0.31126679542886176,90.31904596234742,0.084,27.711,27.627
ses-750332458,static_gratings_presentations_11.0,natural_scenes_presentations_10.0,diff,0.4553983974801835,92.14533126611629,34.126,6.179,27.948
ses-750332458,static_gratings_presentations_11.0,drifting_gratings_presentations_7.0,diff,0.36754724548980305,91.64683298536625,34.126,0.076,34.05
ses-750332458,static_gratings_presentations_11.0,drifting_gratings_presentations_2.0,diff,0.35875352732075194,92.71946339560877,34.126,36.334,2.207
ses-750332458,static_gratings_presentations_11.0,drifting_gratings_presentations_5.0,diff,0.4169132357616083,92.79064027694348,34.126,12.607,21.519
ses-750332458,static_gratings_presentations_11.0,flashes_presentations_1.0,diff,0.298008114565521,91.39985755882391,34.126,27.711,6.415
ses-750332458,natural_scenes_presentations_10.0,drifting_gratings_presentations_7.0,diff,0.44911210644739324,91.81202731050439,6.179,0.076,6.102
ses-750332458,natural_scenes_presentations_10.0,drifting_gratings_presentations_2.0,diff,0.3362624875335561,91.8579171348924,6.179,36.334,30.155
ses-750332458,natural_scenes_presentations_10.0,drifting_gratings_presentations_5.0,diff,0.41679817329068164,92.24074101424463,6.179,12.607,6.428
ses-750332458,natural_scenes_presentations_10.0,flashes_presentations_1.0,diff,0.3255097126835323,90.63245074462446,6.179,27.711,21.533
ses-750332458,drifting_gratings_presentations_7.0,drifting_gratings_presentations_2.0,same,0.3197161398028005,92.21921857365311,0.076,36.334,36.257
ses-750332458,drifting_gratings_presentations_7.0,drifting_gratings_presentations_5.0,same,0.4006220191493797,92.57486089668318,0.076,12.607,12.531
ses-750332458,drifting_gratings_presentations_7.0,flashes_presentations_1.0,diff,0.3035482007903968,90.67371304443441,0.076,27.711,27.635
ses-750332458,drifting_gratings_presentations_2.0,drifting_gratings_presentations_5.0,same,0.39246919032090793,93.52711623920183,36.334,12.607,23.727
ses-750332458,drifting_gratings_presentations_2.0,flashes_presentations_1.0,diff,0.24729266457778734,92.16422402809107,36.334,27.711,8.623
ses-750332458,drifting_gratings_presentations_5.0,flashes_presentations_1.0,diff,0.29990760304175584,92.02121215990184,12.607,27.711,15.104
ses-750749662,spontaneous_presentations_spontaneous,gabors_presentations_0.0,diff,0.3401072460787342,91.41645402438341,8.042,4.218,3.824
ses-750749662,spontaneous_presentations_spontaneous,static_gratings_presentations_14.0,diff,0.40299136036399535,90.31579538520722,8.042,9.419,1.377
ses-750749662,spontaneous_presentations_spontaneous,natural_scenes_presentations_13.0,diff,0.38949143561408534,90.2272671516088,8.042,8.971,0.929
ses-750749662,spontaneous_presentations_spontaneous,static_gratings_presentations_8.0,diff,0.4304127536018926,89.81472317888807,8.042,5.475,2.567
ses-750749662,spontaneous_presentations_spontaneous,natural_scenes_presentations_9.0,diff,0.3914209764119881,90.09095416173965,8.042,12.777,4.735
ses-750749662,spontaneous_presentations_spontaneous,natural_scenes_presentations_10.0,diff,0.42144513403387523,90.0262434974562,8.042,0.265,7.777
ses-750749662,spontaneous_presentations_spontaneous,static_gratings_presentations_11.0,diff,0.37986351947104996,90.30379849981321,8.042,12.121,4.079
ses-750749662,spontaneous_presentations_spontaneous,drifting_gratings_presentations_7.0,diff,0.3427692608434761,91.04457203320247,8.042,8.693,0.65
ses-750749662,spontaneous_presentations_spontaneous,drifting_gratings_presentations_2.0,diff,0.2847321486881674,91.59950846249879,8.042,22.521,14.479
ses-750749662,spontaneous_presentations_spontaneous,drifting_gratings_presentations_5.0,diff,0.41219160478432953,90.59089620740369,8.042,2.201,5.841
ses-750749662,spontaneous_presentations_spontaneous,flashes_presentations_1.0,diff,0.3308248770413073,88.83430082556114,8.042,14.817,6.775
ses-750749662,gabors_presentations_0.0,static_gratings_presentations_14.0,diff,0.34974892694406023,92.73786331008928,4.218,9.419,5.201
ses-750749662,gabors_presentations_0.0,natural_scenes_presentations_13.0,diff,0.34877356794265146,92.85610380950624,4.218,8.971,4.753
ses-750749662,gabors_presentations_0.0,static_gratings_presentations_8.0,diff,0.364633995276356,92.34331706404724,4.218,5.475,1.257
ses-750749662,gabors_presentations_0.0,natural_scenes_presentations_9.0,diff,0.35607975030987393,92.89406343296234,4.218,12.777,8.559
ses-750749662,gabors_presentations_0.0,natural_scenes_presentations_10.0,diff,0.3516497950702034,92.38692048873703,4.218,0.265,3.953
ses-750749662,gabors_presentations_0.0,static_gratings_presentations_11.0,diff,0.346912030120636,93.05421912261407,4.218,12.121,7.903
ses-750749662,gabors_presentations_0.0,drifting_gratings_presentations_7.0,diff,0.3430734585198534,93.5952850020706,4.218,8.693,4.474
ses-750749662,gabors_presentations_0.0,drifting_gratings_presentations_2.0,diff,0.3387119308142032,93.99126293381318,4.218,22.521,18.303
ses-750749662,gabors_presentations_0.0,drifting_gratings_presentations_5.0,diff,0.3751973731782914,92.94724994936067,4.218,2.201,2.017
ses-750749662,gabors_presentations_0.0,flashes_presentations_1.0,diff,0.3593797194758696,91.69659149767186,4.218,14.817,10.599
ses-750749662,static_gratings_presentations_14.0,natural_scenes_presentations_13.0,diff,0.5503542439501768,92.99406844250831,9.419,8.971,0.448
ses-750749662,static_gratings_presentations_14.0,static_gratings_presentations_8.0,same,0.5179339086279877,92.40723835960344,9.419,5.475,3.944
ses-750749662,static_gratings_presentations_14.0,natural_scenes_presentations_9.0,diff,0.47115947597156155,92.60640313329154,9.419,12.777,3.358
ses-750749662,static_gratings_presentations_14.0,natural_scenes_presentations_10.0,diff,0.41649447763348246,91.63956614575815,9.419,0.265,9.154
ses-750749662,static_gratings_presentations_14.0,static_gratings_presentations_11.0,same,0.49879375856898645,93.01577384185595,9.419,12.121,2.702
ses-750749662,static_gratings_presentations_14.0,drifting_gratings_presentations_7.0,diff,0.4068276075766891,93.00841585334408,9.419,8.693,0.727
ses-750749662,static_gratings_presentations_14.0,drifting_gratings_presentations_2.0,diff,0.31485684735275515,93.03308046372601,9.419,22.521,13.102
ses-750749662,static_gratings_presentations_14.0,drifting_gratings_presentations_5.0,diff,0.4229726715476371,92.20752989588678,9.419,2.201,7.218
ses-750749662,static_gratings_presentations_14.0,flashes_presentations_1.0,diff,0.3299961687930097,90.60498588622879,9.419,14.817,5.398
ses-750749662,natural_scenes_presentations_13.0,static_gratings_presentations_8.0,diff,0.4753734794865381,92.19428838959013,8.971,5.475,3.496
ses-750749662,natural_scenes_presentations_13.0,natural_scenes_presentations_9.0,same,0.5494465375729429,93.1955164125574,8.971,12.777,3.806
ses-750749662,natural_scenes_presentations_13.0,natural_scenes_presentations_10.0,same,0.4287251548372329,91.8072663920975,8.971,0.265,8.706
ses-750749662,natural_scenes_presentations_13.0,static_gratings_presentations_11.0,diff,0.5088026917117169,93.16352897389237,8.971,12.121,3.15
ses-750749662,natural_scenes_presentations_13.0,drifting_gratings_presentations_7.0,diff,0.4170568904131314,93.1353687087342,8.971,8.693,0.279
ses-750749662,natural_scenes_presentations_13.0,drifting_gratings_presentations_2.0,diff,0.3210654943315038,93.10474835042008,8.971,22.521,13.55
ses-750749662,natural_scenes_presentations_13.0,drifting_gratings_presentations_5.0,diff,0.40573557956289225,92.09112385794597,8.971,2.201,6.77
ses-750749662,natural_scenes_presentations_13.0,flashes_presentations_1.0,diff,0.3419775582210026,90.82608008473343,8.971,14.817,5.846
ses-750749662,static_gratings_presentations_8.0,natural_scenes_presentations_9.0,diff,0.5085926311481086,92.40645350149333,5.475,12.777,7.302
ses-750749662,static_gratings_presentations_8.0,natural_scenes_presentations_10.0,diff,0.4730988198438771,91.57793343711592,5.475,0.265,5.21
ses-750749662,static_gratings_presentations_8.0,static_gratings_presentations_11.0,same,0.4741482368342848,92.39835871797709,5.475,12.121,6.646
ses-750749662,static_gratings_presentations_8.0,drifting_gratings_presentations_7.0,diff,0.42100941171061385,92.60863845294196,5.475,8.693,3.217
ses-750749662,static_gratings_presentations_8.0,drifting_gratings_presentations_2.0,diff,0.3095781652058045,92.42459942223772,5.475,22.521,17.046
ses-750749662,static_gratings_presentations_8.0,drifting_gratings_presentations_5.0,diff,0.49425188157529854,92.08279434133011,5.475,2.201,3.274
ses-750749662,static_gratings_presentations_8.0,flashes_presentations_1.0,diff,0.3510290208310527,90.01200925143894,5.475,14.817,9.342
ses-750749662,natural_scenes_presentations_9.0,natural_scenes_presentations_10.0,same,0.43392736613318933,91.83108898553574,12.777,0.265,12.512
ses-750749662,natural_scenes_presentations_9.0,static_gratings_presentations_11.0,diff,0.5208374263867207,93.17754089683997,12.777,12.121,0.656
ses-750749662,natural_scenes_presentations_9.0,drifting_gratings_presentations_7.0,diff,0.45011345329933355,93.23881395231932,12.777,8.693,4.085
ses-750749662,natural_scenes_presentations_9.0,drifting_gratings_presentations_2.0,diff,0.3363029872339233,93.1774155709537,12.777,22.521,9.744
ses-750749662,natural_scenes_presentations_9.0,drifting_gratings_presentations_5.0,diff,0.41797861656182994,92.08418034557693,12.777,2.201,10.576
ses-750749662,natural_scenes_presentations_9.0,flashes_presentations_1.0,diff,0.35474665694009705,90.9434579708814,12.777,14.817,2.04
ses-750749662,natural_scenes_presentations_10.0,static_gratings_presentations_11.0,diff,0.4027040754963148,91.73008102954145,0.265,12.121,11.856
ses-750749662,natural_scenes_presentations_10.0,drifting_gratings_presentations_7.0,diff,0.3601725808538771,92.12272082952117,0.265,8.693,8.427
ses-750749662,natural_scenes_presentations_10.0,drifting_gratings_presentations_2.0,diff,0.30214013104077164,92.34785766668384,0.265,22.521,22.256
ses-750749662,natural_scenes_presentations_10.0,drifting_gratings_presentations_5.0,diff,0.4733217275196278,92.03359723002268,0.265,2.201,1.936
ses-750749662,natural_scenes_presentations_10.0,flashes_presentations_1.0,diff,0.33427070926829033,89.92157148993107,0.265,14.817,14.552
ses-750749662,static_gratings_presentations_11.0,drifting_gratings_presentations_7.0,diff,0.46632596669020093,93.57412324088737,12.121,8.693,3.429
ses-750749662,static_gratings_presentations_11.0,drifting_gratings_presentations_2.0,diff,0.3464283506140334,93.49883333455399,12.121,22.521,10.4
ses-750749662,static_gratings_presentations_11.0,drifting_gratings_presentations_5.0,diff,0.40255634554379854,92.22255777449683,12.121,2.201,9.92
ses-750749662,static_gratings_presentations_11.0,flashes_presentations_1.0,diff,0.33047202724443697,91.18889107447973,12.121,14.817,2.696
ses-750749662,drifting_gratings_presentations_7.0,drifting_gratings_presentations_2.0,same,0.38730557686071543,94.36292218506043,8.693,22.521,13.829
ses-750749662,drifting_gratings_presentations_7.0,drifting_gratings_presentations_5.0,same,0.4171417385046119,93.00752146221282,8.693,2.201,6.491
ses-750749662,drifting_gratings_presentations_7.0,flashes_presentations_1.0,diff,0.3004720619607402,91.72931313616967,8.693,14.817,6.125
ses-750749662,drifting_gratings_presentations_2.0,drifting_gratings_presentations_5.0,same,0.3347842199643989,93.10548867002069,22.521,2.201,20.32
ses-750749662,drifting_gratings_presentations_2.0,flashes_presentations_1.0,diff,0.2893894352946376,92.26882615466921,22.521,14.817,7.704
ses-750749662,drifting_gratings_presentations_5.0,flashes_presentations_1.0,diff,0.3288066161432115,90.52195397792481,2.201,14.817,12.616
ses-746083955,spontaneous_presentations_spontaneous,gabors_presentations_0.0,diff,0.37646189946720876,91.50792700792711,5.551,3.59,1.961
ses-746083955,spontaneous_presentations_spontaneous,static_gratings_presentations_14.0,diff,0.38654025518626406,91.17790489314541,5.551,2.768,2.783
ses-746083955,spontaneous_presentations_spontaneous,natural_scenes_presentations_13.0,diff,0.38518846500297965,91.052478814194,5.551,9.158,3.607
ses-746083955,spontaneous_presentations_spontaneous,static_gratings_presentations_8.0,diff,0.4010038271544976,90.87143655397401,5.551,6.837,1.286
ses-746083955,spontaneous_presentations_spontaneous,static_gratings_presentations_11.0,diff,0.38754190984873627,91.11592927993509,5.551,7.581,2.03
ses-746083955,spontaneous_presentations_spontaneous,natural_scenes_presentations_10.0,diff,0.38853395651322986,90.93692385205658,5.551,6.418,0.867
ses-746083955,spontaneous_presentations_spontaneous,natural_scenes_presentations_9.0,diff,0.3899686837956884,90.8208092214264,5.551,10.514,4.963
ses-746083955,spontaneous_presentations_spontaneous,drifting_gratings_presentations_7.0,diff,0.3626520479896944,91.80956846901455,5.551,6.352,0.801
ses-746083955,spontaneous_presentations_spontaneous,drifting_gratings_presentations_5.0,diff,0.3730016648543676,91.58981290643588,5.551,1.353,4.198
ses-746083955,spontaneous_presentations_spontaneous,drifting_gratings_presentations_2.0,diff,0.3631795015922746,90.94278016031542,5.551,1.325,4.226
ses-746083955,spontaneous_presentations_spontaneous,flashes_presentations_1.0,diff,0.3421446397364446,88.10733322009237,5.551,1.664,3.887
ses-746083955,gabors_presentations_0.0,static_gratings_presentations_14.0,diff,0.4077379482986627,92.92114538267408,3.59,2.768,0.822
ses-746083955,gabors_presentations_0.0,natural_scenes_presentations_13.0,diff,0.4063813476642119,92.87853225179745,3.59,9.158,5.568
ses-746083955,gabors_presentations_0.0,static_gratings_presentations_8.0,diff,0.4180870454820911,92.76674289264285,3.59,6.837,3.247
ses-746083955,gabors_presentations_0.0,static_gratings_presentations_11.0,diff,0.40742635148125567,92.7870279227408,3.59,7.581,3.991
ses-746083955,gabors_presentations_0.0,natural_scenes_presentations_10.0,diff,0.41552387578928185,92.76127778066257,3.59,6.418,2.828
ses-746083955,gabors_presentations_0.0,natural_scenes_presentations_9.0,diff,0.40862707723056585,92.67670282234408,3.59,10.514,6.924
ses-746083955,gabors_presentations_0.0,drifting_gratings_presentations_7.0,diff,0.38934262989392354,93.30927334622213,3.59,6.352,2.762
ses-746083955,gabors_presentations_0.0,drifting_gratings_presentations_5.0,diff,0.4422765320663281,93.16900978145294,3.59,1.353,2.237
ses-746083955,gabors_presentations_0.0,drifting_gratings_presentations_2.0,diff,0.46215147628011266,92.93757718922515,3.59,1.325,2.265
ses-746083955,gabors_presentations_0.0,flashes_presentations_1.0,diff,0.38731094528345955,90.32627884971166,3.59,1.664,1.926
ses-746083955,static_gratings_presentations_14.0,natural_scenes_presentations_13.0,diff,0.5323124739372371,93.37044755534633,2.768,9.158,6.39
ses-746083955,static_gratings_presentations_14.0,static_gratings_presentations_8.0,same,0.5131268641674787,93.07570145155194,2.768,6.837,4.069
ses-746083955,static_gratings_presentations_14.0,static_gratings_presentations_11.0,same,0.5690727773940663,93.54078674752738,2.768,7.581,4.813
ses-746083955,static_gratings_presentations_14.0,natural_scenes_presentations_10.0,diff,0.520433044806027,93.19148845583747,2.768,6.418,3.649
ses-746083955,static_gratings_presentations_14.0,natural_scenes_presentations_9.0,diff,0.4978986679013426,92.96273631319146,2.768,10.514,7.746
ses-746083955,static_gratings_presentations_14.0,drifting_gratings_presentations_7.0,diff,0.4362400916120331,93.30515378176155,2.768,6.352,3.583
ses-746083955,static_gratings_presentations_14.0,drifting_gratings_presentations_5.0,diff,0.4412490466009847,92.94069672945112,2.768,1.353,1.415
ses-746083955,static_gratings_presentations_14.0,drifting_gratings_presentations_2.0,diff,0.41216543860621846,92.33933750470239,2.768,1.325,1.443
ses-746083955,static_gratings_presentations_14.0,flashes_presentations_1.0,diff,0.3464956502768279,89.72253594784507,2.768,1.664,1.105
ses-746083955,natural_scenes_presentations_13.0,static_gratings_presentations_8.0,diff,0.491898623016929,92.89282267890916,9.158,6.837,2.321
ses-746083955,natural_scenes_presentations_13.0,static_gratings_presentations_11.0,diff,0.5546567499131481,93.35987813419095,9.158,7.581,1.577
